camera,datetime,total_spots,num_cars,weather,year,month,day,hour,minute,image_url,available_spots,occupancy_ratio
06,2015-11-20_14.17,44,37,O,2015,11,20,14,17,CNR-EXT/OVERCAST/2015-11-20/camera6/2015-11-20_1417.jpg,7,0.8409090909090909
06,2015-11-20_14.47,44,34,O,2015,11,20,14,47,CNR-EXT/OVERCAST/2015-11-20/camera6/2015-11-20_1447.jpg,10,0.7727272727272727
06,2015-11-20_15.17,44,35,O,2015,11,20,15,17,CNR-EXT/OVERCAST/2015-11-20/camera6/2015-11-20_1517.jpg,9,0.7954545454545454
06,2015-11-20_15.47,44,34,O,2015,11,20,15,47,CNR-EXT/OVERCAST/2015-11-20/camera6/2015-11-20_1547.jpg,10,0.7727272727272727
06,2015-11-20_16.17,44,31,O,2015,11,20,16,17,CNR-EXT/OVERCAST/2015-11-20/camera6/2015-11-20_1617.jpg,13,0.7045454545454546
06,2015-11-20_16.47,44,28,O,2015,11,20,16,47,CNR-EXT/OVERCAST/2015-11-20/camera6/2015-11-20_1647.jpg,16,0.6363636363636364
06,2015-11-21_07.17,44,0,R,2015,11,21,7,17,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_0717.jpg,44,0.0
06,2015-11-21_07.47,44,0,R,2015,11,21,7,47,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_0747.jpg,44,0.0
06,2015-11-21_08.17,44,0,R,2015,11,21,8,17,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_0817.jpg,44,0.0
06,2015-11-21_08.47,44,0,R,2015,11,21,8,47,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_0847.jpg,44,0.0
06,2015-11-21_09.17,44,0,R,2015,11,21,9,17,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_0917.jpg,44,0.0
06,2015-11-21_09.47,44,0,R,2015,11,21,9,47,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_0947.jpg,44,0.0
06,2015-11-21_10.17,44,0,R,2015,11,21,10,17,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_1017.jpg,44,0.0
06,2015-11-21_10.47,44,0,R,2015,11,21,10,47,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_1047.jpg,44,0.0
06,2015-11-21_11.17,44,0,R,2015,11,21,11,17,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_1117.jpg,44,0.0
06,2015-11-21_11.47,44,0,R,2015,11,21,11,47,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_1147.jpg,44,0.0
06,2015-11-21_12.17,44,0,R,2015,11,21,12,17,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_1217.jpg,44,0.0
06,2015-11-21_12.47,44,0,R,2015,11,21,12,47,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_1247.jpg,44,0.0
06,2015-11-21_13.17,44,0,R,2015,11,21,13,17,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_1317.jpg,44,0.0
06,2015-11-21_13.47,44,0,R,2015,11,21,13,47,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_1347.jpg,44,0.0
06,2015-11-21_14.17,44,0,R,2015,11,21,14,17,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_1417.jpg,44,0.0
06,2015-11-21_14.47,44,0,R,2015,11,21,14,47,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_1447.jpg,44,0.0
06,2015-11-21_15.17,44,0,R,2015,11,21,15,17,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_1517.jpg,44,0.0
06,2015-11-21_15.47,44,0,R,2015,11,21,15,47,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_1547.jpg,44,0.0
06,2015-11-21_16.17,44,0,R,2015,11,21,16,17,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_1617.jpg,44,0.0
06,2015-11-21_16.47,44,0,R,2015,11,21,16,47,CNR-EXT/RAINY/2015-11-21/camera6/2015-11-21_1647.jpg,44,0.0
06,2015-11-22_07.17,44,0,S,2015,11,22,7,17,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_0717.jpg,44,0.0
06,2015-11-22_07.47,44,0,S,2015,11,22,7,47,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_0747.jpg,44,0.0
06,2015-11-22_08.18,44,0,S,2015,11,22,8,18,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_0818.jpg,44,0.0
06,2015-11-22_08.47,44,0,S,2015,11,22,8,47,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_0847.jpg,44,0.0
06,2015-11-22_09.18,44,0,S,2015,11,22,9,18,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_0918.jpg,44,0.0
06,2015-11-22_09.47,44,0,S,2015,11,22,9,47,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_0947.jpg,44,0.0
06,2015-11-22_10.18,44,0,S,2015,11,22,10,18,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_1018.jpg,44,0.0
06,2015-11-22_10.48,44,0,S,2015,11,22,10,48,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_1048.jpg,44,0.0
06,2015-11-22_11.18,44,0,S,2015,11,22,11,18,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_1118.jpg,44,0.0
06,2015-11-22_11.48,44,1,S,2015,11,22,11,48,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_1148.jpg,43,0.0227272727272727
06,2015-11-22_12.18,44,1,S,2015,11,22,12,18,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_1218.jpg,43,0.0227272727272727
06,2015-11-22_12.48,44,0,S,2015,11,22,12,48,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_1248.jpg,44,0.0
06,2015-11-22_13.18,44,0,S,2015,11,22,13,18,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_1318.jpg,44,0.0
06,2015-11-22_13.48,44,0,S,2015,11,22,13,48,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_1348.jpg,44,0.0
06,2015-11-22_14.18,44,0,S,2015,11,22,14,18,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_1418.jpg,44,0.0
06,2015-11-22_14.48,44,0,S,2015,11,22,14,48,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_1448.jpg,44,0.0
06,2015-11-22_15.18,44,0,S,2015,11,22,15,18,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_1518.jpg,44,0.0
06,2015-11-22_15.48,44,0,S,2015,11,22,15,48,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_1548.jpg,44,0.0
06,2015-11-22_16.18,44,0,S,2015,11,22,16,18,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_1618.jpg,44,0.0
06,2015-11-22_16.48,44,0,S,2015,11,22,16,48,CNR-EXT/SUNNY/2015-11-22/camera6/2015-11-22_1648.jpg,44,0.0
06,2015-11-25_07.18,44,2,O,2015,11,25,7,18,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_0718.jpg,42,0.0454545454545454
06,2015-11-25_07.48,44,3,O,2015,11,25,7,48,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_0748.jpg,41,0.0681818181818181
06,2015-11-25_08.18,44,5,O,2015,11,25,8,18,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_0818.jpg,39,0.1136363636363636
06,2015-11-25_08.48,44,9,O,2015,11,25,8,48,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_0848.jpg,35,0.2045454545454545
06,2015-11-25_09.18,44,13,O,2015,11,25,9,18,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_0918.jpg,31,0.2954545454545454
06,2015-11-25_09.48,44,25,O,2015,11,25,9,48,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_0948.jpg,19,0.5681818181818182
06,2015-11-25_10.18,44,34,O,2015,11,25,10,18,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_1018.jpg,10,0.7727272727272727
06,2015-11-25_10.48,44,43,O,2015,11,25,10,48,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_1048.jpg,1,0.9772727272727272
06,2015-11-25_11.18,44,44,O,2015,11,25,11,18,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_1118.jpg,0,1.0
06,2015-11-25_11.48,44,44,O,2015,11,25,11,48,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_1148.jpg,0,1.0
06,2015-11-25_12.18,44,44,O,2015,11,25,12,18,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_1218.jpg,0,1.0
06,2015-11-25_12.48,44,44,O,2015,11,25,12,48,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_1248.jpg,0,1.0
06,2015-11-25_13.18,44,37,O,2015,11,25,13,18,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_1318.jpg,7,0.8409090909090909
06,2015-11-25_13.48,44,39,O,2015,11,25,13,48,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_1348.jpg,5,0.8863636363636364
06,2015-11-25_14.18,44,41,O,2015,11,25,14,18,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_1418.jpg,3,0.9318181818181818
06,2015-11-25_14.48,44,41,O,2015,11,25,14,48,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_1448.jpg,3,0.9318181818181818
06,2015-11-25_15.18,44,41,O,2015,11,25,15,18,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_1518.jpg,3,0.9318181818181818
06,2015-11-25_15.48,44,42,O,2015,11,25,15,48,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_1548.jpg,2,0.9545454545454546
06,2015-11-25_16.18,44,41,O,2015,11,25,16,18,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_1618.jpg,3,0.9318181818181818
06,2015-11-25_16.48,44,37,O,2015,11,25,16,48,CNR-EXT/OVERCAST/2015-11-25/camera6/2015-11-25_1648.jpg,7,0.8409090909090909
06,2015-11-27_07.18,44,2,S,2015,11,27,7,18,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_0718.jpg,42,0.0454545454545454
06,2015-11-27_07.48,44,3,S,2015,11,27,7,48,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_0748.jpg,41,0.0681818181818181
06,2015-11-27_08.18,44,3,S,2015,11,27,8,18,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_0818.jpg,41,0.0681818181818181
06,2015-11-27_08.48,44,6,S,2015,11,27,8,48,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_0848.jpg,38,0.1363636363636363
06,2015-11-27_09.18,44,16,S,2015,11,27,9,18,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_0918.jpg,28,0.3636363636363636
06,2015-11-27_09.48,44,28,S,2015,11,27,9,48,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_0948.jpg,16,0.6363636363636364
06,2015-11-27_10.18,44,42,S,2015,11,27,10,18,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_1018.jpg,2,0.9545454545454546
06,2015-11-27_10.48,44,43,S,2015,11,27,10,48,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_1048.jpg,1,0.9772727272727272
06,2015-11-27_11.18,44,44,S,2015,11,27,11,18,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_1118.jpg,0,1.0
06,2015-11-27_11.48,44,44,S,2015,11,27,11,48,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_1148.jpg,0,1.0
06,2015-11-27_12.18,44,44,S,2015,11,27,12,18,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_1218.jpg,0,1.0
06,2015-11-27_12.48,44,41,S,2015,11,27,12,48,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_1248.jpg,3,0.9318181818181818
06,2015-11-27_13.18,44,38,S,2015,11,27,13,18,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_1318.jpg,6,0.8636363636363636
06,2015-11-27_13.48,44,37,S,2015,11,27,13,48,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_1348.jpg,7,0.8409090909090909
06,2015-11-27_14.18,44,36,S,2015,11,27,14,18,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_1418.jpg,8,0.8181818181818182
06,2015-11-27_14.48,44,37,S,2015,11,27,14,48,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_1448.jpg,7,0.8409090909090909
06,2015-11-27_15.18,44,37,S,2015,11,27,15,18,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_1518.jpg,7,0.8409090909090909
06,2015-11-27_15.48,44,35,S,2015,11,27,15,48,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_1548.jpg,9,0.7954545454545454
06,2015-11-27_16.18,44,30,S,2015,11,27,16,18,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_1618.jpg,14,0.6818181818181818
06,2015-11-27_16.48,44,27,S,2015,11,27,16,48,CNR-EXT/SUNNY/2015-11-27/camera6/2015-11-27_1648.jpg,17,0.6136363636363636
06,2015-11-29_07.18,44,0,O,2015,11,29,7,18,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_0718.jpg,44,0.0
06,2015-11-29_07.48,44,0,O,2015,11,29,7,48,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_0748.jpg,44,0.0
06,2015-11-29_08.18,44,0,O,2015,11,29,8,18,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_0818.jpg,44,0.0
06,2015-11-29_08.48,44,0,O,2015,11,29,8,48,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_0848.jpg,44,0.0
06,2015-11-29_09.18,44,0,O,2015,11,29,9,18,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_0918.jpg,44,0.0
06,2015-11-29_09.48,44,0,O,2015,11,29,9,48,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_0948.jpg,44,0.0
06,2015-11-29_10.18,44,0,O,2015,11,29,10,18,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_1018.jpg,44,0.0
06,2015-11-29_10.48,44,0,O,2015,11,29,10,48,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_1048.jpg,44,0.0
06,2015-11-29_11.18,44,1,O,2015,11,29,11,18,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_1118.jpg,43,0.0227272727272727
06,2015-11-29_11.48,44,1,O,2015,11,29,11,48,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_1148.jpg,43,0.0227272727272727
06,2015-11-29_12.18,44,1,O,2015,11,29,12,18,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_1218.jpg,43,0.0227272727272727
06,2015-11-29_12.48,44,1,O,2015,11,29,12,48,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_1248.jpg,43,0.0227272727272727
06,2015-11-29_13.18,44,1,O,2015,11,29,13,18,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_1318.jpg,43,0.0227272727272727
06,2015-11-29_13.48,44,0,O,2015,11,29,13,48,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_1348.jpg,44,0.0
06,2015-11-29_14.18,44,0,O,2015,11,29,14,18,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_1418.jpg,44,0.0
06,2015-11-29_14.48,44,0,O,2015,11,29,14,48,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_1448.jpg,44,0.0
06,2015-11-29_15.18,44,0,O,2015,11,29,15,18,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_1518.jpg,44,0.0
06,2015-11-29_15.48,44,0,O,2015,11,29,15,48,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_1548.jpg,44,0.0
06,2015-11-29_16.18,44,0,O,2015,11,29,16,18,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_1618.jpg,44,0.0
06,2015-11-29_16.48,44,0,O,2015,11,29,16,48,CNR-EXT/OVERCAST/2015-11-29/camera6/2015-11-29_1648.jpg,44,0.0
06,2015-12-03_07.19,44,3,O,2015,12,3,7,19,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_0719.jpg,41,0.0681818181818181
06,2015-12-03_07.49,44,3,O,2015,12,3,7,49,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_0749.jpg,41,0.0681818181818181
06,2015-12-03_08.19,44,3,O,2015,12,3,8,19,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_0819.jpg,41,0.0681818181818181
06,2015-12-03_08.49,44,8,O,2015,12,3,8,49,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_0849.jpg,36,0.1818181818181818
06,2015-12-03_09.19,44,11,O,2015,12,3,9,19,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_0919.jpg,33,0.25
06,2015-12-03_09.49,44,16,O,2015,12,3,9,49,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_0949.jpg,28,0.3636363636363636
06,2015-12-03_10.19,44,38,O,2015,12,3,10,19,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_1019.jpg,6,0.8636363636363636
06,2015-12-03_10.49,44,44,O,2015,12,3,10,49,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_1049.jpg,0,1.0
06,2015-12-03_11.19,44,44,O,2015,12,3,11,19,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_1119.jpg,0,1.0
06,2015-12-03_11.49,44,44,O,2015,12,3,11,49,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_1149.jpg,0,1.0
06,2015-12-03_12.19,44,44,O,2015,12,3,12,19,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_1219.jpg,0,1.0
06,2015-12-03_12.49,44,44,O,2015,12,3,12,49,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_1249.jpg,0,1.0
06,2015-12-03_13.19,44,41,O,2015,12,3,13,19,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_1319.jpg,3,0.9318181818181818
06,2015-12-03_13.49,44,40,O,2015,12,3,13,49,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_1349.jpg,4,0.9090909090909092
06,2015-12-03_14.19,44,40,O,2015,12,3,14,19,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_1419.jpg,4,0.9090909090909092
06,2015-12-03_14.49,44,42,O,2015,12,3,14,49,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_1449.jpg,2,0.9545454545454546
06,2015-12-03_15.19,44,42,O,2015,12,3,15,19,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_1519.jpg,2,0.9545454545454546
06,2015-12-03_15.49,44,40,O,2015,12,3,15,49,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_1549.jpg,4,0.9090909090909092
06,2015-12-03_16.19,44,40,O,2015,12,3,16,19,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_1619.jpg,4,0.9090909090909092
06,2015-12-03_16.49,44,36,O,2015,12,3,16,49,CNR-EXT/OVERCAST/2015-12-03/camera6/2015-12-03_1649.jpg,8,0.8181818181818182
06,2015-12-10_07.19,44,2,S,2015,12,10,7,19,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_0719.jpg,42,0.0454545454545454
06,2015-12-10_07.49,44,2,S,2015,12,10,7,49,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_0749.jpg,42,0.0454545454545454
06,2015-12-10_08.19,44,5,S,2015,12,10,8,19,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_0819.jpg,39,0.1136363636363636
06,2015-12-10_08.49,44,6,S,2015,12,10,8,49,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_0849.jpg,38,0.1363636363636363
06,2015-12-10_09.19,44,12,S,2015,12,10,9,19,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_0919.jpg,32,0.2727272727272727
06,2015-12-10_09.49,44,30,S,2015,12,10,9,49,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_0949.jpg,14,0.6818181818181818
06,2015-12-10_10.19,44,44,S,2015,12,10,10,19,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_1019.jpg,0,1.0
06,2015-12-10_10.49,44,44,S,2015,12,10,10,49,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_1049.jpg,0,1.0
06,2015-12-10_11.19,44,43,S,2015,12,10,11,19,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_1119.jpg,1,0.9772727272727272
06,2015-12-10_11.49,44,44,S,2015,12,10,11,49,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_1149.jpg,0,1.0
06,2015-12-10_12.19,44,43,S,2015,12,10,12,19,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_1219.jpg,1,0.9772727272727272
06,2015-12-10_12.49,44,41,S,2015,12,10,12,49,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_1249.jpg,3,0.9318181818181818
06,2015-12-10_13.19,44,39,S,2015,12,10,13,19,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_1319.jpg,5,0.8863636363636364
06,2015-12-10_13.49,44,40,S,2015,12,10,13,49,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_1349.jpg,4,0.9090909090909092
06,2015-12-10_14.19,44,42,S,2015,12,10,14,19,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_1419.jpg,2,0.9545454545454546
06,2015-12-10_14.49,44,40,S,2015,12,10,14,49,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_1449.jpg,4,0.9090909090909092
06,2015-12-10_15.19,44,40,S,2015,12,10,15,19,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_1519.jpg,4,0.9090909090909092
06,2015-12-10_15.49,44,40,S,2015,12,10,15,49,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_1549.jpg,4,0.9090909090909092
06,2015-12-10_16.19,44,37,S,2015,12,10,16,19,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_1619.jpg,7,0.8409090909090909
06,2015-12-10_16.49,44,37,S,2015,12,10,16,49,CNR-EXT/SUNNY/2015-12-10/camera6/2015-12-10_1649.jpg,7,0.8409090909090909
06,2015-12-17_07.51,44,2,S,2015,12,17,7,51,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_0751.jpg,42,0.0454545454545454
06,2015-12-17_08.21,44,5,S,2015,12,17,8,21,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_0821.jpg,39,0.1136363636363636
06,2015-12-17_08.51,44,7,S,2015,12,17,8,51,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_0851.jpg,37,0.1590909090909091
06,2015-12-17_09.21,44,13,S,2015,12,17,9,21,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_0921.jpg,31,0.2954545454545454
06,2015-12-17_09.51,44,22,S,2015,12,17,9,51,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_0951.jpg,22,0.5
06,2015-12-17_10.21,44,40,S,2015,12,17,10,21,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_1021.jpg,4,0.9090909090909092
06,2015-12-17_10.51,44,44,S,2015,12,17,10,51,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_1051.jpg,0,1.0
06,2015-12-17_11.21,44,44,S,2015,12,17,11,21,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_1121.jpg,0,1.0
06,2015-12-17_11.51,44,44,S,2015,12,17,11,51,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_1151.jpg,0,1.0
06,2015-12-17_12.21,44,42,S,2015,12,17,12,21,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_1221.jpg,2,0.9545454545454546
06,2015-12-17_12.51,44,42,S,2015,12,17,12,51,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_1251.jpg,2,0.9545454545454546
06,2015-12-17_13.21,44,42,S,2015,12,17,13,21,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_1321.jpg,2,0.9545454545454546
06,2015-12-17_13.51,44,42,S,2015,12,17,13,51,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_1351.jpg,2,0.9545454545454546
06,2015-12-17_14.21,44,42,S,2015,12,17,14,21,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_1421.jpg,2,0.9545454545454546
06,2015-12-17_14.51,44,42,S,2015,12,17,14,51,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_1451.jpg,2,0.9545454545454546
06,2015-12-17_15.21,44,42,S,2015,12,17,15,21,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_1521.jpg,2,0.9545454545454546
06,2015-12-17_15.51,44,38,S,2015,12,17,15,51,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_1551.jpg,6,0.8636363636363636
06,2015-12-17_16.21,44,35,S,2015,12,17,16,21,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_1621.jpg,9,0.7954545454545454
06,2015-12-17_16.51,44,35,S,2015,12,17,16,51,CNR-EXT/SUNNY/2015-12-17/camera6/2015-12-17_1651.jpg,9,0.7954545454545454
06,2015-12-18_07.21,44,2,O,2015,12,18,7,21,CNR-EXT/OVERCAST/2015-12-18/camera6/2015-12-18_0721.jpg,42,0.0454545454545454
06,2015-12-18_07.51,44,3,O,2015,12,18,7,51,CNR-EXT/OVERCAST/2015-12-18/camera6/2015-12-18_0751.jpg,41,0.0681818181818181
06,2015-12-18_08.21,44,4,O,2015,12,18,8,21,CNR-EXT/OVERCAST/2015-12-18/camera6/2015-12-18_0821.jpg,40,0.0909090909090909
06,2015-12-18_08.51,44,8,O,2015,12,18,8,51,CNR-EXT/OVERCAST/2015-12-18/camera6/2015-12-18_0851.jpg,36,0.1818181818181818
06,2015-12-18_09.21,44,14,O,2015,12,18,9,21,CNR-EXT/OVERCAST/2015-12-18/camera6/2015-12-18_0921.jpg,30,0.3181818181818182
06,2015-12-18_09.51,44,30,O,2015,12,18,9,51,CNR-EXT/OVERCAST/2015-12-18/camera6/2015-12-18_0951.jpg,14,0.6818181818181818
06,2015-12-18_10.21,44,43,O,2015,12,18,10,21,CNR-EXT/OVERCAST/2015-12-18/camera6/2015-12-18_1021.jpg,1,0.9772727272727272
06,2015-12-18_10.52,44,44,O,2015,12,18,10,52,CNR-EXT/OVERCAST/2015-12-18/camera6/2015-12-18_1052.jpg,0,1.0
06,2015-12-18_11.22,44,44,O,2015,12,18,11,22,CNR-EXT/OVERCAST/2015-12-18/camera6/2015-12-18_1122.jpg,0,1.0
06,2015-12-18_11.52,44,44,O,2015,12,18,11,52,CNR-EXT/OVERCAST/2015-12-18/camera6/2015-12-18_1152.jpg,0,1.0
06,2015-12-18_12.21,44,43,O,2015,12,18,12,21,CNR-EXT/OVERCAST/2015-12-18/camera6/2015-12-18_1221.jpg,1,0.9772727272727272
06,2015-12-18_12.52,44,41,O,2015,12,18,12,52,CNR-EXT/OVERCAST/2015-12-18/camera6/2015-12-18_1252.jpg,3,0.9318181818181818
06,2015-12-18_13.22,44,39,O,2015,12,18,13,22,CNR-EXT/OVERCAST/2015-12-18/camera6/2015-12-18_1322.jpg,5,0.8863636363636364
